,YYYYMM,AGENT_CODE,AGENT_NM,CUST_TYPE,PRD_CATG,PRD_BRAND,REGION,PROVINCE,TM_CAL_PERIOD,AG_SALE_OUT_OTHER_FLG,AG_SALE_OUT_FLG,SALE_OUT_AGENT,SALE_OUT_AGENT_OTHER,BEG_STOCK_AGENT,END_STOCK_AGENT,BUY_IN,collected_at
140,201809,0001009952,บจก.อีคอนแวร์เฮ้าส์,Agent,Beer,ChangClassic,Region 5,Phitsanulok,T3,ERR,-,9021.0,0.0,11165.0,12844.0,10700.0,2021-04-28 14:27:48
141,201809,0001009952,บจก.อีคอนแวร์เฮ้าส์,Agent,NAB,GreenTea,Region 5,Phitsanulok,T3,-,-,565.0,95.0,346.0,144.0,363.0,2021-04-28 14:27:48
142,201809,0001009952,บจก.อีคอนแวร์เฮ้าส์,Agent,Spirits,HongThong,Region 5,Phitsanulok,T3,ERR,-,441.0,0.0,454.0,3643.0,3630.0,2021-04-28 14:27:48
143,201809,0001009952,บจก.อีคอนแวร์เฮ้าส์,Agent,Spirits,MaeWangWaree,Region 5,Phitsanulok,T3,ERR,-,3635.0,0.0,40.0,825.0,4420.0,2021-04-28 14:27:48
144,201809,0001009952,บจก.อีคอนแวร์เฮ้าส์,Agent,Spirits,Niyomthai,Region 5,Phitsanulok,T3,-,-,998.0,167.0,672.0,824.0,1150.0,2021-04-28 14:27:48
145,201809,0001009952,บจก.อีคอนแวร์เฮ้าส์,Agent,Spirits,RuangKhao,Region 5,Phitsanulok,T3,-,-,7208.0,2357.0,1291.0,3083.0,9000.0,2021-04-28 14:27:48
146,201809,0001009952,บจก.อีคอนแวร์เฮ้าส์,Agent,Spirits,Sangsom,Region 5,Phitsanulok,T3,ERR,-,18.0,0.0,66.0,200.0,152.0,2021-04-28 14:27:48
147,201809,0001009950,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,Spirits,Blend285,Region 5,Chiang Rai,T3,ERR,-,12.0,0.0,76.0,87.0,23.0,2021-04-28 14:27:48
148,201809,0001009950,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,NAB,Chang,Region 5,Chiang Rai,T1,ERR,-,100.0,,100.0,100.0,100.0,2021-04-28 14:27:48
149,201809,0001009950,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,Beer,ChangClassic,Region 5,Chiang Rai,T3,-,-,38961.08333333333,10141.083333333328,45420.0,40200.0,33741.083333333336,2021-04-28 14:27:48
150,201809,0001009950,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,Beer,Federbrau,Region 5,Chiang Rai,T2,ERR,ERR,,,,30.0,130.0,2021-04-28 14:27:48
151,201809,0001009950,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,NAB,GreenTea,Region 5,Chiang Rai,T3,ERR,-,19.0,,93.0,94.0,20.0,2021-04-28 14:27:48
152,201809,0001009950,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,Spirits,HongThong,Region 5,Chiang Rai,T3,ERR,-,594.0,0.0,4241.0,3717.0,70.0,2021-04-28 14:27:48
153,201809,0001009950,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,NAB,JubJai,Region 5,Chiang Rai,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
154,201809,0001009950,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,Spirits,Kulov,Region 5,Chiang Rai,T3,ERR,-,104.0,0.0,90.0,296.0,310.0,2021-04-28 14:27:48
155,201809,0001009950,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,Spirits,Meridian,Region 5,Chiang Rai,T3,ERR,-,8.0,0.0,3.0,4.0,9.0,2021-04-28 14:27:48
156,201809,0001009950,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,Spirits,Sangsom,Region 5,Chiang Rai,T3,ERR,-,272.0,0.0,3262.0,3550.0,560.0,2021-04-28 14:27:48
157,201809,0001009941,หจก.บี.ซี.เอส.มาร์เก็ตติ้ง,Super Sub-agent,Beer,ChangClassic,Region 5,Phayao,T3,-,-,2250.0,2090.0,1700.0,2250.0,2800.0,2021-04-28 14:27:48
158,201809,0001009940,หจก.ปัญญา ยูนิตี้,Super Sub-agent,Beer,ChangClassic,Region 5,Phayao,T3,-,-,1980.0,1720.0,380.0,800.0,2400.0,2021-04-28 14:27:48
159,201809,0001009940,หจก.ปัญญา ยูนิตี้,Super Sub-agent,Spirits,MaeWangWaree,Region 5,Phayao,T3,ERR,-,112.0,,73.0,195.0,234.0,2021-04-28 14:27:48
160,201809,0001009940,หจก.ปัญญา ยูนิตี้,Super Sub-agent,Spirits,Sangsom,Region 5,Phayao,T3,ERR,-,18.0,,46.0,58.0,30.0,2021-04-28 14:27:48
161,201809,0001009940,หจก.ปัญญา ยูนิตี้,Super Sub-agent,Spirits,WhiteTiger,Region 5,Phayao,T3,ERR,-,196.0,,165.0,219.0,250.0,2021-04-28 14:27:48
162,201809,0001009894,หจก.เฉลิมพัชร ปิโตรเลี่ยม,Agent,Beer,Archa,Region 3,Ubon Ratchathani,T3,ERR,-,8.0,,11.0,8.0,5.0,2021-04-28 14:27:48
163,201809,0001009894,หจก.เฉลิมพัชร ปิโตรเลี่ยม,Agent,Spirits,Bangyikhan,Region 3,Ubon Ratchathani,T3,ERR,ERR,,,,2.0,2.0,2021-04-28 14:27:48
164,201809,0001009894,หจก.เฉลิมพัชร ปิโตรเลี่ยม,Agent,Spirits,Blend285,Region 3,Ubon Ratchathani,T3,-,-,15.25,7.25,12.0,16.75,20.0,2021-04-28 14:27:48
165,201809,0001009894,หจก.เฉลิมพัชร ปิโตรเลี่ยม,Agent,Beer,ChangClassic,Region 3,Ubon Ratchathani,T3,-,-,3952.0,146.0,5081.0,5174.0,4045.0,2021-04-28 14:27:48
166,201809,0001009894,หจก.เฉลิมพัชร ปิโตรเลี่ยม,Agent,Beer,Federbrau,Region 3,Ubon Ratchathani,,ERR,-,-99.0,0.0,,-99.0,-99.0,2021-04-28 14:27:48
167,201809,0001009894,หจก.เฉลิมพัชร ปิโตรเลี่ยม,Agent,Spirits,HongThong,Region 3,Ubon Ratchathani,T3,ERR,-,354.0,0.0,87.0,273.0,540.0,2021-04-28 14:27:48
168,201809,0001009894,หจก.เฉลิมพัชร ปิโตรเลี่ยม,Agent,Spirits,Kulov,Region 3,Ubon Ratchathani,T3,-,-,69.0,2.0,82.0,17.0,4.0,2021-04-28 14:27:48
169,201809,0001009894,หจก.เฉลิมพัชร ปิโตรเลี่ยม,Agent,Spirits,RuangKhao,Region 3,Ubon Ratchathani,T3,ERR,-,7259.0,0.0,6821.0,9252.0,9690.0,2021-04-28 14:27:48
170,201809,0001009894,หจก.เฉลิมพัชร ปิโตรเลี่ยม,Agent,Spirits,Sangsom,Region 3,Ubon Ratchathani,T3,-,-,128.0,89.0,36.0,65.0,157.0,2021-04-28 14:27:48
171,201809,0001009887,บจก.ฐานพัฒน์ ธารา,Agent,Beer,Archa,Region 2,Chanthaburi,T3,ERR,-,797.0,,734.0,332.0,395.0,2021-04-28 14:27:48
172,201809,0001009887,บจก.ฐานพัฒน์ ธารา,Agent,Spirits,Blend285,Region 2,Chanthaburi,T3,-,-,148.0,70.0,203.0,145.0,90.0,2021-04-28 14:27:48
173,201809,0001009887,บจก.ฐานพัฒน์ ธารา,Agent,Beer,ChangClassic,Region 2,Chanthaburi,T3,ERR,-,33186.666666666664,,35244.0,13505.0,11447.666666666668,2021-04-28 14:27:48
174,201809,0001009887,บจก.ฐานพัฒน์ ธารา,Agent,Beer,Federbrau,Region 2,Chanthaburi,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
175,201809,0001009887,บจก.ฐานพัฒน์ ธารา,Agent,Spirits,HongThong,Region 2,Chanthaburi,T3,-,-,4128.0,1189.0,5083.0,4170.0,3215.0,2021-04-28 14:27:48
176,201809,0001009887,บจก.ฐานพัฒน์ ธารา,Agent,Spirits,Meridian,Region 2,Chanthaburi,T3,ERR,-,0.0,,8.0,33.0,25.0,2021-04-28 14:27:48
177,201809,0001009887,บจก.ฐานพัฒน์ ธารา,Agent,NAB,Rock Mountain,Region 2,Chanthaburi,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
178,201809,0001009887,บจก.ฐานพัฒน์ ธารา,Agent,Spirits,RuangKhao,Region 2,Chanthaburi,T3,-,-,9590.0,4965.0,11908.0,11573.0,9255.0,2021-04-28 14:27:48
179,201809,0001009887,บจก.ฐานพัฒน์ ธารา,Agent,Spirits,Sangsom,Region 2,Chanthaburi,T3,-,-,47.0,22.5,210.0,263.0,100.0,2021-04-28 14:27:48
180,201809,0001009887,บจก.ฐานพัฒน์ ธารา,Agent,Spirits,WhiteTiger,Region 2,Chanthaburi,T3,-,-,88.0,76.0,118.0,80.0,50.0,2021-04-28 14:27:48
181,201809,0001009878,หจก.เค เค น้องเบียร์,Agent,Beer,Archa,Region 6,Lop Buri,T3,-,-,240.0,155.0,240.0,160.0,160.0,2021-04-28 14:27:48
182,201809,0001009878,หจก.เค เค น้องเบียร์,Agent,Beer,ChangClassic,Region 6,Lop Buri,T3,-,-,3555.0,1340.0,4985.0,4630.0,3200.0,2021-04-28 14:27:48
183,201809,0001009878,หจก.เค เค น้องเบียร์,Agent,Spirits,ChaoPraya,Region 6,Lop Buri,T3,ERR,-,95.0,,60.0,65.0,100.0,2021-04-28 14:27:48
184,201809,0001009878,หจก.เค เค น้องเบียร์,Agent,Spirits,ChiangChun,Region 6,Lop Buri,T3,ERR,-,6.0,,8.0,12.0,10.0,2021-04-28 14:27:48
185,201809,0001009878,หจก.เค เค น้องเบียร์,Agent,NAB,GreenTea,Region 6,Lop Buri,T3,ERR,-,451.0,,1458.0,1735.0,728.0,2021-04-28 14:27:48
186,201809,0001009878,หจก.เค เค น้องเบียร์,Agent,Spirits,HongThong,Region 6,Lop Buri,T3,ERR,ERR,-60.0,0.0,1750.0,2510.0,700.0,2021-04-28 14:27:48
187,201809,0001009878,หจก.เค เค น้องเบียร์,Agent,Spirits,Kulov,Region 6,Lop Buri,T3,-,-,28.0,2.0,126.0,100.0,2.0,2021-04-28 14:27:48
188,201809,0001009878,หจก.เค เค น้องเบียร์,Agent,Spirits,Meridian,Region 6,Lop Buri,T3,ERR,-,6.0,,8.0,5.0,3.0,2021-04-28 14:27:48
189,201809,0001009878,หจก.เค เค น้องเบียร์,Agent,Spirits,Paitong,Region 6,Lop Buri,T3,-,-,8488.0,1410.0,13815.0,10982.0,5655.0,2021-04-28 14:27:48
190,201809,0001009878,หจก.เค เค น้องเบียร์,Agent,NAB,Rock Mountain,Region 6,Lop Buri,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
191,201809,0001009878,หจก.เค เค น้องเบียร์,Agent,Spirits,RuangKhao,Region 6,Lop Buri,T3,ERR,-,390.0,,214.0,214.0,390.0,2021-04-28 14:27:48
192,201809,0001009878,หจก.เค เค น้องเบียร์,Agent,Spirits,Sangsom,Region 6,Lop Buri,T3,-,-,12.0,5.0,33.0,41.0,20.0,2021-04-28 14:27:48
193,201809,0001009704,บจก.เอ เค ซี พลัส,Agent,Beer,Archa,Region 4,Maha Sarakham,T3,ERR,ERR,-100.0,,110.0,360.0,150.0,2021-04-28 14:27:48
194,201809,0001009704,บจก.เอ เค ซี พลัส,Agent,Spirits,Blend285,Region 4,Maha Sarakham,T3,ERR,-,11.0,,16.0,17.0,12.0,2021-04-28 14:27:48
195,201809,0001009704,บจก.เอ เค ซี พลัส,Agent,Beer,ChangClassic,Region 4,Maha Sarakham,T3,ERR,ERR,-10603.0,,1378.0,19409.0,7428.0,2021-04-28 14:27:48
196,201809,0001009704,บจก.เอ เค ซี พลัส,Agent,Beer,Federbrau,Region 4,Maha Sarakham,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
197,201809,0001009704,บจก.เอ เค ซี พลัส,Agent,Spirits,HongThong,Region 4,Maha Sarakham,T3,ERR,-,649.0,,78.0,324.0,895.0,2021-04-28 14:27:48
198,201809,0001009704,บจก.เอ เค ซี พลัส,Agent,Spirits,Prayanak,Region 4,Maha Sarakham,T3,ERR,-,13.0,,1.0,18.0,30.0,2021-04-28 14:27:48
199,201809,0001009704,บจก.เอ เค ซี พลัส,Agent,NAB,Rock Mountain,Region 4,Maha Sarakham,T3,ERR,-,45.0,,7.0,32.0,70.0,2021-04-28 14:27:48
200,201809,0001009704,บจก.เอ เค ซี พลัส,Agent,Spirits,RuangKhao,Region 4,Maha Sarakham,T3,ERR,-,11558.0,,2840.0,1287.0,10005.0,2021-04-28 14:27:48
201,201809,0001009704,บจก.เอ เค ซี พลัส,Agent,Spirits,Sangsom,Region 4,Maha Sarakham,T3,ERR,-,89.0,,5.0,7.0,91.0,2021-04-28 14:27:48
202,201809,0001009676,นางสาวยุพิน กิจปรัชญา,Super Sub-agent,Beer,ChangClassic,Region 5,Chiang Rai,T3,-,-,8290.0,5952.0,1420.0,1330.0,8200.0,2021-04-28 14:27:48
203,201809,0001009676,นางสาวยุพิน กิจปรัชญา,Super Sub-agent,Beer,Federbrau,Region 5,Chiang Rai,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
204,201809,0001009640,หจก.ต.วิสกี้,Super Sub-agent,NAB,Chang,Region 5,Chiang Mai,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
205,201809,0001009634,บจก.แทนลิคเคอร์,Agent,Spirits,Blend285,Region 5,Mae Hong Son,T1,ERR,-,3.0,0.0,8.0,13.0,8.0,2021-04-28 14:27:48
206,201809,0001009634,บจก.แทนลิคเคอร์,Agent,NAB,Chang,Region 5,Mae Hong Son,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
207,201809,0001009634,บจก.แทนลิคเคอร์,Agent,Beer,ChangClassic,Region 5,Mae Hong Son,T3,-,-,17698.0,9333.0,16599.0,6391.0,7490.0,2021-04-28 14:27:48
208,201809,0001009634,บจก.แทนลิคเคอร์,Agent,Spirits,ChiangChun,Region 5,Mae Hong Son,T1,ERR,-,144.0,0.0,77.0,93.0,160.0,2021-04-28 14:27:48
209,201809,0001009634,บจก.แทนลิคเคอร์,Agent,Spirits,HongThong,Region 5,Mae Hong Son,T1,ERR,-,129.0,0.0,76.0,57.0,110.0,2021-04-28 14:27:48
210,201809,0001009634,บจก.แทนลิคเคอร์,Agent,Spirits,MaeWangWaree,Region 5,Mae Hong Son,T1,ERR,-,422.0,0.0,207.0,315.0,530.0,2021-04-28 14:27:48
211,201809,0001009634,บจก.แทนลิคเคอร์,Agent,Spirits,Meridian,Region 5,Mae Hong Son,T1,ERR,-,0.0,,1.0,1.0,0.0,2021-04-28 14:27:48
212,201809,0001009634,บจก.แทนลิคเคอร์,Agent,Spirits,RuangKhao,Region 5,Mae Hong Son,T1,ERR,-,1324.0,0.0,704.0,730.0,1350.0,2021-04-28 14:27:48
213,201809,0001009634,บจก.แทนลิคเคอร์,Agent,Spirits,Sangsom,Region 5,Mae Hong Son,T1,ERR,ERR,-3.0,0.0,16.0,29.0,10.0,2021-04-28 14:27:48
214,201809,0001009629,บจก.บ่อทองเครื่องดื่ม,Agent,NAB,Chang,Region 5,Lamphun,T1,ERR,-,360.0,,850.0,770.0,280.0,2021-04-28 14:27:48
215,201809,0001009629,บจก.บ่อทองเครื่องดื่ม,Agent,Beer,ChangClassic,Region 5,Lamphun,T3,-,-,45706.0,24882.0,38837.0,12831.0,19700.0,2021-04-28 14:27:48
216,201809,0001009629,บจก.บ่อทองเครื่องดื่ม,Agent,Spirits,ChiangChun,Region 5,Lamphun,T3,-,-,2775.0,2120.0,790.0,415.0,2400.0,2021-04-28 14:27:48
217,201809,0001009629,บจก.บ่อทองเครื่องดื่ม,Agent,Spirits,HongThong,Region 5,Lamphun,T3,-,-,3457.0,1236.0,503.0,256.0,3210.0,2021-04-28 14:27:48
218,201809,0001009629,บจก.บ่อทองเครื่องดื่ม,Agent,Spirits,MaeWangWaree,Region 5,Lamphun,T3,-,-,1680.0,1070.0,800.0,545.0,1425.0,2021-04-28 14:27:48
219,201809,0001009629,บจก.บ่อทองเครื่องดื่ม,Agent,Spirits,Meridian,Region 5,Lamphun,T3,-,-,9.0,6.0,12.0,9.0,6.0,2021-04-28 14:27:48
220,201809,0001009629,บจก.บ่อทองเครื่องดื่ม,Agent,NAB,Rock Mountain,Region 5,Lamphun,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
221,201809,0001009629,บจก.บ่อทองเครื่องดื่ม,Agent,Spirits,RuangKhao,Region 5,Lamphun,T3,-,-,6513.0,4458.0,1707.0,884.0,5690.0,2021-04-28 14:27:48
222,201809,0001009629,บจก.บ่อทองเครื่องดื่ม,Agent,Spirits,Sangsom,Region 5,Lamphun,T3,-,-,743.0,101.5,133.0,106.0,716.0,2021-04-28 14:27:48
223,201809,0001009629,บจก.บ่อทองเครื่องดื่ม,Agent,Spirits,WhiteTiger,Region 5,Lamphun,T3,ERR,-,15.0,,6.0,6.0,15.0,2021-04-28 14:27:48
224,201809,0001009624,บจก.จรรยาพาณิชย์,Agent,Spirits,Blend285,Region 5,Chiang Mai,T3,ERR,-,1.0,0.0,124.0,125.0,2.0,2021-04-28 14:27:48
225,201809,0001009624,บจก.จรรยาพาณิชย์,Agent,NAB,Chang,Region 5,Chiang Mai,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
226,201809,0001009624,บจก.จรรยาพาณิชย์,Agent,Beer,ChangClassic,Region 5,Chiang Mai,T3,-,-,44196.375,28526.375,38442.0,9557.0,15311.375,2021-04-28 14:27:48
227,201809,0001009624,บจก.จรรยาพาณิชย์,Agent,Spirits,ChiangChun,Region 5,Chiang Mai,T3,-,-,1960.0,1336.0,2348.0,2108.0,1720.0,2021-04-28 14:27:48
228,201809,0001009624,บจก.จรรยาพาณิชย์,Agent,Spirits,HongThong,Region 5,Chiang Mai,T3,-,-,1892.0,1364.0,2083.0,1536.0,1345.0,2021-04-28 14:27:48
229,201809,0001009624,บจก.จรรยาพาณิชย์,Agent,Spirits,MaeWangWaree,Region 5,Chiang Mai,T3,-,-,2149.0,1253.0,916.0,57.0,1290.0,2021-04-28 14:27:48
230,201809,0001009624,บจก.จรรยาพาณิชย์,Agent,Spirits,MungkornThong,Region 5,Chiang Mai,T3,-,-,18.0,13.0,9.0,11.0,20.0,2021-04-28 14:27:48
231,201809,0001009624,บจก.จรรยาพาณิชย์,Agent,Spirits,Niyomthai,Region 5,Chiang Mai,T3,-,-,94.0,31.0,179.0,145.0,60.0,2021-04-28 14:27:48
232,201809,0001009624,บจก.จรรยาพาณิชย์,Agent,NAB,Rock Mountain,Region 5,Chiang Mai,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
233,201809,0001009624,บจก.จรรยาพาณิชย์,Agent,Spirits,RuangKhao,Region 5,Chiang Mai,T3,-,-,3656.0,1689.0,3219.0,2763.0,3200.0,2021-04-28 14:27:48
234,201809,0001009624,บจก.จรรยาพาณิชย์,Agent,Spirits,Sangsom,Region 5,Chiang Mai,T3,-,-,565.0,465.75,543.0,578.0,600.0,2021-04-28 14:27:48
235,201809,0001009622,บจก.เอ็น.อาร์.เจริญกิจ,Agent,Beer,Archa,Region 5,Chiang Mai,T3,ERR,-,30.0,,10.0,10.0,30.0,2021-04-28 14:27:48
236,201809,0001009622,บจก.เอ็น.อาร์.เจริญกิจ,Agent,Spirits,Blend285,Region 5,Chiang Mai,T3,-,-,33.0,3.0799999999999983,28.0,29.0,34.0,2021-04-28 14:27:48
237,201809,0001009622,บจก.เอ็น.อาร์.เจริญกิจ,Agent,NAB,Chang,Region 5,Chiang Mai,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
238,201809,0001009622,บจก.เอ็น.อาร์.เจริญกิจ,Agent,Beer,ChangClassic,Region 5,Chiang Mai,T3,-,-,41599.375,18919.375,34780.0,13530.0,20349.375,2021-04-28 14:27:48
239,201809,0001009622,บจก.เอ็น.อาร์.เจริญกิจ,Agent,Spirits,ChiangChun,Region 5,Chiang Mai,T3,-,-,2292.0,1177.0,367.0,375.0,2300.0,2021-04-28 14:27:48
240,201809,0001009622,บจก.เอ็น.อาร์.เจริญกิจ,Agent,Beer,Federbrau,Region 5,Chiang Mai,T3,ERR,-,90.0,,90.0,10.0,10.0,2021-04-28 14:27:48
241,201809,0001009622,บจก.เอ็น.อาร์.เจริญกิจ,Agent,Spirits,HongThong,Region 5,Chiang Mai,T3,-,-,1435.0,277.0,517.0,517.0,1435.0,2021-04-28 14:27:48
242,201809,0001009622,บจก.เอ็น.อาร์.เจริญกิจ,Agent,Spirits,MaeWangWaree,Region 5,Chiang Mai,T3,-,-,3157.0,1516.0,78.0,321.0,3400.0,2021-04-28 14:27:48
243,201809,0001009622,บจก.เอ็น.อาร์.เจริญกิจ,Agent,Spirits,Meridian,Region 5,Chiang Mai,T3,-,-,2.0,0.6699999999999999,2.0,2.0,2.0,2021-04-28 14:27:48
244,201809,0001009622,บจก.เอ็น.อาร์.เจริญกิจ,Agent,Spirits,Niyomthai,Region 5,Chiang Mai,T3,ERR,-,12.0,0.0,5.0,13.0,20.0,2021-04-28 14:27:48
245,201809,0001009622,บจก.เอ็น.อาร์.เจริญกิจ,Agent,NAB,Rock Mountain,Region 5,Chiang Mai,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
246,201809,0001009622,บจก.เอ็น.อาร์.เจริญกิจ,Agent,Spirits,RuangKhao,Region 5,Chiang Mai,T3,-,-,2338.0,1434.0,470.0,452.0,2320.0,2021-04-28 14:27:48
247,201809,0001009622,บจก.เอ็น.อาร์.เจริญกิจ,Agent,Spirits,Sangsom,Region 5,Chiang Mai,T3,-,-,583.0,192.82999999999998,165.0,177.0,595.0,2021-04-28 14:27:48
248,201809,0001009621,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,NAB,Chang,Region 5,Chiang Mai,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
249,201809,0001009621,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,Beer,ChangClassic,Region 5,Chiang Mai,T3,-,-,62471.625,26881.625,48208.0,17218.0,31481.624999999996,2021-04-28 14:27:48
250,201809,0001009621,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,Spirits,ChiangChun,Region 5,Chiang Mai,T1,-,-,2108.0,98.0,2296.0,1118.0,930.0,2021-04-28 14:27:48
251,201809,0001009621,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,Beer,Federbrau,Region 5,Chiang Mai,T3,ERR,-,120.0,,150.0,50.0,20.0,2021-04-28 14:27:48
252,201809,0001009621,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,Spirits,HongThong,Region 5,Chiang Mai,T1,ERR,-,2269.0,0.0,3016.0,1287.0,540.0,2021-04-28 14:27:48
253,201809,0001009621,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,Spirits,MaeWangWaree,Region 5,Chiang Mai,T1,ERR,-,3503.0,0.0,4094.0,2531.0,1940.0,2021-04-28 14:27:48
254,201809,0001009621,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,Spirits,Meridian,Region 5,Chiang Mai,T1,ERR,-,1.0,,7.0,6.0,0.0,2021-04-28 14:27:48
255,201809,0001009621,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,Spirits,Niyomthai,Region 5,Chiang Mai,T1,-,-,100.0,0.0,294.0,194.0,0.0,2021-04-28 14:27:48
256,201809,0001009621,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,Spirits,RuangKhao,Region 5,Chiang Mai,T1,ERR,-,6825.0,0.0,14185.0,11470.0,4110.0,2021-04-28 14:27:48
257,201809,0001009621,บจก.โปรเกรสซีฟ เบฟเวอเรจ,Agent,Spirits,Sangsom,Region 5,Chiang Mai,T1,ERR,-,1029.0,0.0,1175.0,571.0,425.0,2021-04-28 14:27:48
